sample_id,grouped_feature,contribution,abs_contribution,benign_probability,malicious_probability
550,Pattern_5,1.422695557607059,4.863455011949709,2.384185791015625e-07,0.9999997615814209
550,Pattern_6,1.0106877704377861,5.8043200380413715,2.384185791015625e-07,0.9999997615814209
550,Pattern_9,-0.04574231637869214,7.7403333021983585,2.384185791015625e-07,0.9999997615814209
551,Remote_IPs_Access,0.0,0.0,2.002716064453125e-05,0.9999799728393555
551,Total_Dependencies,0.0,0.0,2.002716064453125e-05,0.9999799728393555
551,Home_DIR_Access,0.0,0.0,2.002716064453125e-05,0.9999799728393555
551,Root_DIR_Access,0.0,0.0,2.002716064453125e-05,0.9999799728393555
551,IO_Operations,0.0,0.0,2.002716064453125e-05,0.9999799728393555
551,File_Operations,0.24077309241394587,0.24077309241394587,2.002716064453125e-05,0.9999799728393555
551,Process_Operations,1.1660819300209548,2.069657985757304,2.002716064453125e-05,0.9999799728393555
551,Security_Operations,-0.3880638078431482,0.3880638078431482,2.002716064453125e-05,0.9999799728393555
551,Network_Operations,0.0,0.0,2.002716064453125e-05,0.9999799728393555
551,State_Transition,0.0,0.0,2.002716064453125e-05,0.9999799728393555
551,Read_Processes,-0.5563695139186328,14.901235421515356,2.002716064453125e-05,0.9999799728393555
551,Pattern_2,-0.9855250305296117,5.050736102617767,2.002716064453125e-05,0.9999799728393555
551,Pattern_10,-0.5999294580272909,7.27376315326973,2.002716064453125e-05,0.9999799728393555
551,Pattern_4,-0.5052077070053301,3.850483041972445,2.002716064453125e-05,0.9999799728393555
551,Pattern_5,-0.8276120862134644,4.417249195975084,2.002716064453125e-05,0.9999799728393555
551,Pattern_6,0.8988150924277315,3.7395556759701263,2.002716064453125e-05,0.9999799728393555
551,Pattern_9,0.8495601308547245,7.149704445994015,2.002716064453125e-05,0.9999799728393555
552,Remote_IPs_Access,0.0,0.0,0.9992507696151733,0.0007492008153349161
552,Total_Dependencies,0.0,0.0,0.9992507696151733,0.0007492008153349161
552,Home_DIR_Access,0.0,0.0,0.9992507696151733,0.0007492008153349161
552,Root_DIR_Access,0.0,0.0,0.9992507696151733,0.0007492008153349161
552,IO_Operations,-0.43004822522027414,0.43004822522027414,0.9992507696151733,0.0007492008153349161
552,File_Operations,0.2707699137651507,0.2707699137651507,0.9992507696151733,0.0007492008153349161
552,Process_Operations,-0.784812236082181,1.1702151788080042,0.9992507696151733,0.0007492008153349161
552,Security_Operations,0.2538080350456525,0.2538080350456525,0.9992507696151733,0.0007492008153349161
552,Network_Operations,0.0,0.0,0.9992507696151733,0.0007492008153349161
552,State_Transition,0.0,0.0,0.9992507696151733,0.0007492008153349161
552,Read_Processes,1.6120585859207395,14.176671565435147,0.9992507696151733,0.0007492008153349161
552,Pattern_2,0.06625630129301577,3.1248700827944234,0.9992507696151733,0.0007492008153349161
552,Pattern_10,-1.002851555064102,7.3278571413781055,0.9992507696151733,0.0007492008153349161
552,Pattern_4,-0.14639328789950293,5.152045817974179,0.9992507696151733,0.0007492008153349161
552,Pattern_5,0.5650543372794823,3.8706377878933482,0.9992507696151733,0.0007492008153349161
552,Pattern_6,-1.3076117331212966,4.218688659118934,0.9992507696151733,0.0007492008153349161
552,Pattern_9,0.49245875244934284,6.216786872849613,0.9992507696151733,0.0007492008153349161
553,Remote_IPs_Access,0.0,0.0,0.9999940395355225,5.933914053457556e-06
553,Total_Dependencies,0.0,0.0,0.9999940395355225,5.933914053457556e-06
553,Home_DIR_Access,0.0,0.0,0.9999940395355225,5.933914053457556e-06
553,Root_DIR_Access,0.0,0.0,0.9999940395355225,5.933914053457556e-06
553,IO_Operations,-0.4415334498623166,0.4415334498623166,0.9999940395355225,5.933914053457556e-06
553,File_Operations,0.2415724205568873,0.2415724205568873,0.9999940395355225,5.933914053457556e-06
553,Process_Operations,-0.6279177473820647,1.3470973480950257,0.9999940395355225,5.933914053457556e-06
553,Security_Operations,0.0,0.0,0.9999940395355225,5.933914053457556e-06
553,Network_Operations,0.0,0.0,0.9999940395355225,5.933914053457556e-06
553,State_Transition,0.0,0.0,0.9999940395355225,5.933914053457556e-06
553,Read_Processes,2.6071836065166303,13.445719635946153,0.9999940395355225,5.933914053457556e-06
553,Pattern_2,0.31848358540768146,2.987632160647359,0.9999940395355225,5.933914053457556e-06
553,Pattern_10,0.5638911614445925,6.509511135565786,0.9999940395355225,5.933914053457556e-06
553,Pattern_4,-0.0372488618730757,3.3286469727646097,0.9999940395355225,5.933914053457556e-06
553,Pattern_5,0.9646998533340813,4.412472385178246,0.9999940395355225,5.933914053457556e-06
553,Pattern_6,-0.6608895056080916,5.354022318512831,0.9999940395355225,5.933914053457556e-06
553,Pattern_9,4.1204235715937525,9.978105376151838,0.9999940395355225,5.933914053457556e-06
554,Remote_IPs_Access,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
554,Total_Dependencies,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
554,Home_DIR_Access,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
554,Root_DIR_Access,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
554,IO_Operations,0.4459276995690744,0.4459276995690744,1.1920928955078125e-07,0.9999998807907104
554,File_Operations,-0.27099482481638004,0.27099482481638004,1.1920928955078125e-07,0.9999998807907104
554,Process_Operations,1.072660077083437,1.4510958791845516,1.1920928955078125e-07,0.9999998807907104
554,Security_Operations,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
554,Network_Operations,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
554,State_Transition,0.0,0.0,1.1920928955078125e-07,0.9999998807907104
554,Read_Processes,0.4943474171686488,11.966070801994638,1.1920928955078125e-07,0.9999998807907104
554,Pattern_2,1.395091682054627,3.6421470281674964,1.1920928955078125e-07,0.9999998807907104
