package_id,archive,archive_type,setup_py_count,ast_parsed_setup_count,regex_parsed_setup_count,setup_without_detected_imports,unique_import_count,total_import_occurrences,standard_unique_imports,third_party_or_other_unique_imports,status
pyvndbhttp-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvndbhttp-0.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pyvorcv-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvorcv-0.1.tar.gz,tar,1,1,0,0,4,4,2,2,imports detected
pyvserv-1.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyvserv-1.1.0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
pywander-0.6.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywander-0.6.9.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
pywapp-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywapp-1.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywappalyzer-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywappalyzer-0.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
PyWarden-0.1.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\PyWarden-0.1.7.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywaterinfo-0.7.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywaterinfo-0.7.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywavelets-1.7.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywavelets-1.7.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
pywavesurfer-0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywavesurfer-0.0.9.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
pywc-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywc-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywe-utils-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywe-utils-1.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywebloader-1.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywebloader-1.3.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywebpush-2.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywebpush-2.0.0.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
pywerami-0.2.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywerami-0.2.7.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
pywes-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywes-0.0.2.tar.gz,tar,1,1,0,0,2,4,1,1,imports detected
pywg-1.0.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywg-1.0.6.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywget-0.31,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywget-0.31.tar.gz,tar,1,1,0,0,6,6,4,2,imports detected
pywgetb3-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywgetb3-0.0.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
pywgett-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywgett-1.0.2.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
pywhatsminer-0.2.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywhatsminer-0.2.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywhisper-1.0.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywhisper-1.0.6.tar.gz,tar,1,1,0,0,5,5,3,2,imports detected
pywiegand-0.4.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywiegand-0.4.4.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
pywikiscraper-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywikiscraper-0.0.5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywin-0.3.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywin-0.3.1.zip,zip,1,1,0,0,5,5,3,2,imports detected
pywiscat-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywiscat-0.2.0.tar.gz,tar,1,1,0,0,6,6,5,1,imports detected
pywithmodule-1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywithmodule-1.4.tar.gz,tar,1,1,0,0,5,5,4,1,imports detected
pywiz-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywiz-0.0.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywlgk-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywlgk-1.0.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
pywlroots-0.2.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywlroots-0.2.9.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywoc-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywoc-0.2.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
pywol-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywol-1.0.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
pywong-3.1.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywong-3.1.5.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
pywoo-1.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywoo-1.0.5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywood-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywood-0.1.3.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
pywos-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywos-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywp-1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywp-1.3.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
pywrong-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywrong-0.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywse-2.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywse-2.0.0.tar.gz,tar,1,1,0,0,1,2,0,1,imports detected
pywst-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywst-1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pywttr-2.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pywttr-2.3.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
pyxproject-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyxproject-0.1.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
pyxserver-0.1.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyxserver-0.1.4.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
pyxurls-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyxurls-0.1.3.tar.gz,tar,1,1,0,0,5,5,2,3,imports detected
pyy-1.1.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyy-1.1.9.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
PyYAML-6.0b1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\PyYAML-6.0b1.tar.gz,tar,1,1,0,0,12,16,8,4,imports detected
pyyasm-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyyasm-0.0.1.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
PyZEAL-1.0.0rc1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\PyZEAL-1.0.0rc1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
pyzeef-0.1.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyzeef-0.1.3.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
pyzelda-1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyzelda-1.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
pyzill-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyzill-0.0.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
pyzint-0.1.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyzint-0.1.9.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
pyzmq-26.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\pyzmq-26.2.0.tar.gz,tar,1,1,0,0,4,5,0,4,imports detected
q-sdk-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\q-sdk-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
qarg-dev,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qarg-dev.tar.gz,tar,1,0,1,0,6,8,3,3,imports detected
qb-consul-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qb-consul-1.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
qcinfo-1.0.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qcinfo-1.0.8.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
qencode-1.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qencode-1.0.4.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
qetrader-1.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qetrader-1.0.9.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
qlib_tool-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qlib_tool-0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
qntpy-1.0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qntpy-1.0.4.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
qoptcraft-2.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qoptcraft-2.0.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
qprof_interfaces-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qprof_interfaces-1.0.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
qPython3-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qPython3-1.0.1.tar.gz,tar,1,1,0,0,5,5,2,3,imports detected
qrandom-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qrandom-1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
qserverinfo-1.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qserverinfo-1.0.5.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
qshader-1.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qshader-1.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
qstring-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qstring-1.0.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
QSystem-1.2.0b2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\QSystem-1.2.0b2.tar.gz,tar,1,1,0,0,1,2,0,1,imports detected
qtorch-0.3.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qtorch-0.3.0.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
qtplotlib-0.1.dev3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qtplotlib-0.1.dev3.tar.gz,tar,1,1,0,0,3,3,1,2,imports detected
qtrade-0.6.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qtrade-0.6.0.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
qtreload-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qtreload-0.1.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
quadrature-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quadrature-0.1.2.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
quant1x_base-0.4.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quant1x_base-0.4.2.tar.gz,tar,1,1,0,0,3,5,1,2,imports detected
quara_creds-0.10.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quara_creds-0.10.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
quartet_masterdata-3.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quartet_masterdata-3.0.0.tar.gz,tar,1,1,0,0,6,6,4,2,imports detected
Quasar-1.9.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Quasar-1.9.2.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
quasardb-3.9.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quasardb-3.9.9.tar.gz,tar,2,2,0,0,14,21,11,3,imports detected
Quest-0.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Quest-0.1.1.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
questlib-1.6.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\questlib-1.6.3.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
quests-2024.6.21,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quests-2024.6.21.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
quickauth-0.2.21,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quickauth-0.2.21.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
quickban-0.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quickban-0.0.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
quisk-4.2.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\quisk-4.2.9.tar.gz,tar,4,4,0,0,4,9,3,1,imports detected
qyrm_pipinject4-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qyrm_pipinject4-1.0.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
qytorch-0.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\qytorch-0.0.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
r%D0%B5quests-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\r%D0%B5quests-0.0.1.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
r_config-0.4.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\r_config-0.4.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
rabin-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\rabin-0.1.0.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
racecontrol-0.0.1a0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\racecontrol-0.0.1a0.tar.gz,tar,1,1,0,0,4,4,3,1,imports detected
radarstudy-0.4.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\radarstudy-0.4.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
radioencode-0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\radioencode-0.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
radixtarget-1.1.0.18,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\radixtarget-1.1.0.18.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
raftos-0.2.6,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\raftos-0.2.6.zip,zip,1,1,0,0,1,1,0,1,imports detected
ragames-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ragames-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ragie-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ragie-1.0.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
rags-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\rags-0.1.0.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
raintext-0.35,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\raintext-0.35.tar.gz,tar,1,1,0,0,2,2,2,0,imports detected
ramkit-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ramkit-0.2.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
ramman-0.1.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\ramman-0.1.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
RAMSTK-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\RAMSTK-1.0.1.tar.gz,tar,1,1,0,0,4,6,3,1,imports detected
raname-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\raname-0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
rand-string-0.50,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\rand-string-0.50.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randalgo1-0.1.8,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randalgo1-0.1.8.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randall-0.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randall-0.0.0.tar.gz,tar,1,1,0,0,6,7,3,3,imports detected
rander-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\rander-1.0.0.tar.gz,tar,1,1,0,0,5,5,4,1,imports detected
randgen-1.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randgen-1.0.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
randgif-1.1.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randgif-1.1.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randhy-2.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randhy-2.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randiter-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randiter-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randlib-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randlib-0.0.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
randmac-0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randmac-0.1.tar.gz,tar,1,1,0,0,3,3,2,1,imports detected
randmat-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randmat-0.0.1.tar.gz,tar,0,0,0,0,0,0,0,0,no setup.py found
RandName-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\RandName-1.0.0.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
randog-0.9.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randog-0.9.0.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
random-forestry-0.10.0b1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-forestry-0.10.0b1.tar.gz,tar,1,1,0,0,7,8,5,2,imports detected
random-module-lol-0.0.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-module-lol-0.0.1.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
random-otp-1.0.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-otp-1.0.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
random-plus-1.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-plus-1.2.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
random-string-1.00,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-string-1.00.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
random-username-1.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random-username-1.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
random_int-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random_int-0.0.5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
random_utilities-1.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\random_utilities-1.0.9.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randomapi-0.3.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomapi-0.3.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randomaya-0.1.7,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomaya-0.1.7.zip,zip,1,1,0,0,1,1,0,1,imports detected
randomaze-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomaze-0.1.0.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
randomer-0.0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomer-0.0.9.tar.gz,tar,1,1,0,0,5,5,4,1,imports detected
randomframe-0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomframe-0.3.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randomgen-1.26.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomgen-1.26.1.tar.gz,tar,2,2,0,0,10,19,5,5,imports detected
randomhash-0.6.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomhash-0.6.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randominfo-2.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randominfo-2.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randomize-0.9,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomize-0.9.tar.gz,tar,1,1,0,0,2,2,0,2,imports detected
Randomized-Requests-66.0.3,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\Randomized-Requests-66.0.3.tar.gz,tar,1,1,0,0,1,2,0,1,imports detected
randomizer-0.21,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomizer-0.21.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randomlib-4.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomlib-4.5.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
randomly-0.1.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomly-0.1.5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
RandomMandala-0.6.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\RandomMandala-0.6.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randomname-0.2.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomname-0.2.1.tar.gz,tar,1,1,0,0,2,2,1,1,imports detected
randomplayground-0.0.5,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomplayground-0.0.5.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randomplushmiku-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomplushmiku-0.2.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randompy-1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randompy-1.0.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
randomread-0.2.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomread-0.2.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randomroller-2.2.1,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomroller-2.2.1.tar.gz,tar,1,1,0,0,3,3,1,2,imports detected
randoms-0.1.0,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randoms-0.1.0.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
randomstring-0.0.2,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\randomstring-0.0.2.tar.gz,tar,1,1,0,0,1,1,0,1,imports detected
RandomStringGen-0.4,D:\10. RQ1 DySec\Step 9 DownloadSelectedBenignPackages\Benign_Packages\RandomStringGen-0.4.tar.gz,tar,1,1,0,0,1,1,1,0,imports detected
